smiles,density,eat,eea,egb,egc,ei,eps,mt,nc,tg
*Oc1ccc(Sc2ccc(OC(*)=O)cc2)cc1,,,,,,,,,,110.0
*c1ccc2nc(*)sc2c1,,,,,,,,,,2.966
*c1ccc(-c2nc3cc4sc(*)nc4cc3s2)cc1,,,,,,,,,,25.0
*CCOC(=O)C(=O)O*,,,,,,,,,,172.0
*CCOC(=O)CCC(=O)O*,,,,,,,,,,-11.1
*CCCCOC(=O)CCC(=O)O*,,,,,,,,,,-32.0
*CCCOC(=O)CCCC(=O)O*,,,,,,,,,,-33.0
*CCOC(=O)CCCCC(=O)O*,,,,,,7.8277,3.25,,1.6581,-54.5
*CCCOC(=O)CCCCC(=O)O*,,,,,,,,,,-55.0
*CCCCCCCCCCOC(=O)CCCCC(=O)O*,,,,,,,,,,-68.0
*CCOC(=O)CCCCCCC(=O)O*,,,,,,7.7636,3.16,,1.6577,63.0
*CCOC(=O)CCCCCCCC(=O)O*,,,,,,,,,,-45.0
*CCCCCCCCCOC(=O)CCCCCCCC(=O)O*,,,,,,,,,,65.0
*CCCCCCCCCCOC(=O)CCCCCCCC(=O)O*,,,,,,,,,,69.0
*CCOC(=O)CCCCCCCCC(=O)O*,,,,,,,,,,-23.0
*CCCOC(=O)CCCCCCCCC(=O)O*,,,,,,,,,,51.0
*CCCCCCOC(=O)CCCCCCCCC(=O)O*,,,,,,,,,,-38.0
*CCCCCCCCCCOC(=O)CCCCCCCCC(=O)O*,,,,,,,,,,-54.0
*CCOC(=O)c1ccc(C(=O)O*)cc1,,,,,,7.1539,3.82,,1.8075,77.0
*CCOC(=O)c1cccc(C(=O)O*)c1,,,,,,,,,,58.0
*CCCCOC(=O)c1ccc(C(=O)O*)cc1,,,,,,7.6583,3.59,,1.7603,48.4
*CCCCOC(=O)c1cccc(C(=O)O*)c1,,,,,,,,,,19.0
*CCCCCOC(=O)c1ccc(C(=O)O*)cc1,,,,,,,,,,16.0
*CCCCCCOC(=O)c1ccc(C(=O)O*)cc1,,,,,,,,,,13.0
*CCCCCCCCCCOC(=O)c1ccc(C(=O)O*)cc1,,,,,,,,,,10.5
*CC1CCC(COC(=O)c2ccc(C(=O)O*)cc2)CC1,,,,,,,,,,84.5
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,,,,,,,,,,201.0
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,,,,,,,,,,180.0
*CCOC(=O)c1ccc2ccc(C(=O)O*)cc2c1,,,,,,,,,,119.0
*CCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,,,,,,,,,,120.0
*CCCCOC(=O)CCCCC(=O)O*,,,,,,,,,,-66.0
*OC1CCC(OC(=O)CCCCC(*)=O)CC1,,,,,,,,,,77.8
*CCOC(=O)c1ccccc1C(=O)O*,,,,,,,,,,96.5
*Oc1cccc(OC(=O)c2cccc(C(*)=O)c2)c1,,,,,,,,,,147.0
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)c(C)c2)cc1C,,,,,,,,,,178.5
*Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)c3ccccc3-c3ccccc32)cc1,,,,,,,,,,269.5
*c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C4(*)OC(=O)c5ccccc54)cc3)cc2)cc1,,,,,,,,,,279.0
*CCOC(=O)c1cccc2c(C(=O)O*)cccc12,,,,,,,,,,78.0
*CCOC(=O)c1ccc(C(=O)O*)c2ccccc12,,,,,,,,,,64.0
*CC(=O)O*,,,,,,8.2018,3.99,,1.6701,45.0
*CCCCCC(=O)O*,,,,,,7.458,3.12,,1.6432,-60.0
*CCCCCCC(=O)O*,,,,,,,,,,-14.0
*CCCCCCCCCC(=O)O*,,,,,,,,,,79.0
*CCCCCOC(=O)CCCCCC(=O)O*,,,,,,,,,,49.0
*CCCCCCOC(=O)CCCCC(=O)O*,,,,,,,,,,-69.0
*CCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,,,,,,,,,,-17.0
*OC(C)CCC(C)OC(=O)CCCCC(*)=O,,,,,,,,,,6.4506
*CCOC(=O)/C=C/C(=O)O*,,,,,,,,,,-10.0
*CCCOC(=O)c1ccc(C(=O)O*)cc1,,,,,,,,,,52.0
*CCCCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,,,,,,,,,,-22.5
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1-c1ccccc1,,,,,,,,,,350.0
*Oc1ccc(-c2ccc(OC(=O)CCCCCC(*)=O)cc2)cc1,,,,,,,,,,1.262
*Oc1ccc(-c2ccc(OC(=O)CCCCCCC(*)=O)cc2)cc1,,,,,,,,,,1.253
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCC(*)=O)cc2)cc1,,,,,,,,,,1.224
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,,,,,,,,,,216.0
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCC(*)=O)cc2)cc1,,,,,,,,,,1.204
*CCCCCCOC(=O)c1cccc(C(=O)O*)c1,,,,,,,,,,5.5
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCC(*)=O)cc2)cc1,,,,,,,,,,1.208
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCC(*)=O)cc2)cc1,,,,,,,,,,186.0
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCCC(*)=O)cc2)cc1,,,,,,,,,,95.0
*CC1CCC(COC(=O)CCCCC(=O)O*)CC1,,,,,,,,,,88.0
*CC1CCC(COC(=O)CCC(=O)O*)CC1,,,,,,,,,,-1.0
*CCOC(=O)CCCCCC(=O)O*,,,,,,,,,,-46.0
*Oc1ccc(C(*)=O)cc1,,,,,,,,,,161.0
*OC(C)CC(*)=O,,,,,,,,,,3.4
*OC(C)C(*)=O,,,,,,,,,,58.4
*CCC(=O)O*,,,,,,7.7853,3.39,,1.6631,-24.0
*OC(CC(*)=O)C(Cl)Cl,,,,,,,,,,146.0
*CC(CC)(CC)C(=O)O*,,,,,,,,,,60.0
*CC(C)(C)C(=O)O*,,,,,,,,,,-12.0
*OC(CC)CC(*)=O,,,,,,,,,,-15.4
*CC(C)(CC)C(=O)O*,,,,,,,,,,-9.0
*OC(CC(*)=O)C(C)C,,,,,,,,,,84.0
*CC(C)(CCC)C(=O)O*,,,,,,,,,,1.9
*OC(CC(*)=O)C(Cl)(Cl)Cl,,,,,,,,,,163.5
*Oc1ccc(OC(=O)CCCCC(*)=O)cc1,,,,,,,,,,90.0
*CCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,,,,,,,,,,76.0
*OC(=C)CC(*)=O,,,,,,,,,,115.0
*Sc1ccc(-c2ccc(SC(=O)c3cccc(C(*)=O)c3)cc2)cc1,,,,,,,,,,340.0
*CC1CCC(COC(=O)C2CCC(C(=O)O*)CC2)CC1,,,,,,,,,,77.0
*CCOC(=O)C1CCC(C(=O)O*)CC1,,,,,,,,,,25.0
*CCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,,,,,,,,,,40.0
*CCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCCCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,,,,,,,,,,197.0
*CCOC(=O)c1ccc(C(=O)NCCCCCCCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,,,,,,,,,,244.0
*CCCCCC(=O)NCCCCCCNC(=O)CCCCCOC(=O)CCCCC(=O)O*,,,,,,,,,,134.5
*CCCCCCOC(=O)c1ccc(C(=O)NCCCCCCCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,,,,,,,,,,214.0
*CCCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,,,,,,,,,,265.0
*CCCCCCOC(=O)CCCCCCCC(=O)O*,,,,,,,,,,55.0
*CCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,,,,,,,,,,51.0
*CCCCCCOC(=O)CCCCCC(=O)O*,,,,,,,,,,52.5
*CCc1ccc(CCOC(=O)c2ccc(C(=O)O*)cc2)cc1,,,,,,,,,,330.0
*CCCCCc1ccc(CCCCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,,,,,,,,,,116.0
*CCCCc1ccc(CCCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,,,,,,,,,,218.5
*CCCc1ccc(CCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,,,,,,,,,,162.0
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1,,,,,,,,,,267.0
*CCCCOC(=O)CCCCCCCC(=O)O*,,,,,,,,,,-62.5
*CCCOC(=O)c1cccc(C(=O)O*)c1,,,,,,,,,,36.0
*CC(C)(C)COC(=O)CCC(=O)O*,,,,,,,,,,-18.0
*Cc1ccc(COC(=O)c2ccc(C(=O)O*)cc2)cc1,,,,,,,,,,269.5
*Oc1ccc(-c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,,,,,,,,,,185.5
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3cccc(C(*)=O)c3)c(C)c2)cc1C,,,,,,,,,,162.0
*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(=O)c3cccc(C(*)=O)c3)c(C)c2)cc1C,,,,,,,,,,187.0
*CCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,,,,,,,,,,88.0
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(C)(CC)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,,,,,,,,,,211.0
*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(=O)c3ccc(C(*)=O)cc3)c(C)c2)cc1C,,,,,,,,,,239.0
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,,,,,,,,,,285.0
*Oc1ccc(C(c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,,,,,,,,,,1.4041
*CCCCCCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,,,,,,,,,,5.1678
*OC1CCC(OC(=O)CCCCCCCCC(*)=O)CC1,,,,,,,,,,66.0
*CCOC(=O)c1ccc(C2(C)CC(C)(C)c3ccc(C(=O)O*)cc32)cc1,,,,,,,,,,154.0
*Oc1ccc(OC(=O)CCCCCCCCC(*)=O)cc1,,,,,,,,,,52.8
*CCC(=O)N*,,,,,,6.8452,3.61,,1.7036,145.5
*CCCCNC(=O)CCCCC(=O)N*,,,,,,,,,,58.0
*CCCCCNC(=O)CCCCC(=O)N*,,,,,,,,,,46.5
*CCCCCC(=O)N*,,,,,,,,,,51.6
*CCCCCCNC(=O)CCCCC(=O)N*,,,,,,,,,,58.2
*CCCCCCNC(=O)CCCCCC(=O)N*,,,,,,,,,,54.0
*CCCCCCNC(=O)CCCCCCC(=O)N*,,,,,,,,,,57.0
*CCCCCCNC(=O)CCCCCCCC(=O)N*,,,,,,,,,,42.3
*CCCCCCNC(=O)CCCCCCCCC(=O)N*,,,,,,,,,,45.0
*CCCCCCNC(=O)CCCCCCCCCCC(=O)N*,,,,,,,,,,46.0
*CCCCCCC(=O)N*,,,,,,6.5849,3.34,,1.6565,52.0
*CCCCCCCNC(=O)CCCCC(=O)N*,,,,,,,,,,55.0
*CCCCCCCNC(=O)CCCCCC(=O)N*,,,,,,,,,,55.0
*CCCCCCCC(=O)N*,,,,,,,,,,37.0
*CCCCCCCCNC(=O)CCCCCCCCC(=O)N*,,,,,,,,,,54.0
*CCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,,,,,,,,,,50.0
*CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,,,,,,,,,,48.0
*CCCCCCCCC(=O)N*,,,,,,,,,,48.0
*CCCCCCCCCC(=O)N*,,,,,,,,,,43.0
*CCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,,,,,,,,,,49.0
*CCCCCCCCCCC(=O)N*,,,,,,,,,,46.0
*CCCCCCCCCCCC(=O)N*,,,,,,,,,,42.0
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,,,,,,,,,,46.5
*CCCCCCCCCCCCC(=O)N*,,,,,,,,,,41.0
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,,,,,,,,,,48.0
*CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,,,,,,,,,,50.0
*CCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,,,,,,,,,,60.0
*CCCNC(=O)CCCCC(=O)NCCCN(*)C,,,,,,,,,,5.0
*CCCCP(C)(=O)CCCNC(=O)CCCCC(=O)N*,,,,,,,,,,59.0
*CCCP(C)(=O)CCCNC(=O)CCCCC(=O)N*,,,,,,,,,,33.0
*CCCP(CCCNC(=O)CCCCC(=O)N*)c1ccccc1,,,,,,,,,,49.0
*NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,,,,,,,,,,142.0
*CCc1ccc(CCNC(=O)CCCCCCCCCCCCCCC(=O)N*)cc1,,,,,,,,,,258.0
*CCc1ccc(CCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*)cc1,,,,,,,,,,75.0
*CCc1ccc(CCNC(=O)CCCCCCCCCCCCC(=O)N*)cc1,,,,,,,,,,93.0
*CCc1ccc(CCNC(=O)CCCCCCCCCC(=O)N*)cc1,,,,,,,,,,96.0
*CCc1ccc(CCNC(=O)CCCCCCCCC(=O)N*)cc1,,,,,,,,,,105.0
*Nc1ccc(-c2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)cc1,,,,,,,,,,294.0
*Nc1ccc(Cc2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)cc1,,,,,,,,,,265.0
*CCCCCCNC(=O)CCC(C)CC(=O)N*,,,,,,,,,,17.0
*CCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,,,,,,,,,,110.0
*NC1CC(C)(C)CC(C)(CNC(=O)CCCCC(*)=O)C1,,,,,,,,,,150.8
*Cc1cccc(CNC(=O)CCCCC(=O)N*)c1,,,,,,,,,,84.0
*Cc1ccc(CNC(=O)CCCCCCCCCCC(=O)N*)cc1,,,,,,,,,,105.0
*Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCCC(=O)N*)cc1,,,,,,,,,,75.0
*Cc1ccc(CNC(=O)CCCCCCCCCCCCCC(=O)N*)cc1,,,,,,,,,,90.0
*Cc1ccc(CNC(=O)CCCCCCCCC(=O)N*)cc1,,,,,,,,,,115.0
*Cc1ccc(CNC(=O)CCCCCCCCCCCC(=O)N*)cc1,,,,,,,,,,100.0
*Cc1ccc(CNC(=O)CCCCCCCCCC(=O)N*)cc1,,,,,,,,,,110.0
*NC(C)(C)CC(*)=O,,,,,,,,,,296.0
*Nc1cccc2c(NC(=O)c3cccc(C(*)=O)c3)cccc12,,,,,,,,,,325.0
*Nc1cccc2c(NC(=O)c3ccc(C(*)=O)cc3)cccc12,,,,,,,,,,305.0
*CCCCCCCCCCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,,,,,,,,,,78.0
*CCCCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,,,,,,,,,,85.0
*CCCCCCCCCCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,,,,,,,,,,65.0
*Nc1cccc(NC(=O)c2cccc(C(*)=O)c2)c1,,,,,,,,,,275.0
*Nc1ccc(NC(=O)c2cccc(C(*)=O)c2)cc1,,,,,,,,,,295.0
*Nc1cccc(NC(=O)c2ccc(C(*)=O)cc2)c1,,,,,,,,,,238.0
*Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2)cc1,,,,,,,,,,295.0
*Nc1ccc(-c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,,,,,,,,,,340.0
*CCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,,,,,,,,,,130.0
*CCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,,,,,,,,,,115.0
*Nc1ccc(Cc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,,,,,,,,,,294.5
*CCCCCCCCCNC(=O)CCCCCCCC(=O)N*,,,,,,,,,,184.5
*CCCCCCCCNC(=O)CCCCCCC(=O)N*,,,,,,,,,,225.0
*CC(=O)N*,,,,,,7.2525,4.01,,1.7337,365.0
*NC(CCC(=O)OC)C(*)=O,,,,,,,,,,0.0
*C(=O)CCCCCCCCC(=O)N1CCN(*)CC1,,,,,,,,,,82.0
*CCCCCCCCCCN1CCN(C(=O)CCCCCCCCC(=O)N2CCN(*)CC2)CC1,,,,,,,,,,112.0
*CCCCCCCCCCNC(=O)CCCCCCCC(=O)N*,,,,,,,,,,214.0
*C(=O)N(*)CCCC,,,,,,,,,,170.0
*CC(C)(C)C(=O)N*,,,,,,,,,,273.0
*NC(C)CC(*)=O,,,,,,,,,,125.0
*CCCC(=O)N*,,,,,,,,,,62.8
*CCCC(C)CC(=O)N*,,,,,,,,,,225.0
*CCCCC(=O)N*,,,,,,,,,,260.0
*CNC(=O)CCCCC(=O)N*,,,,,,,,,,285.0
*CNC(=O)CCCCCCCCC(=O)N*,,,,,,,,,,266.0
*CCCCNC(=O)CCC(=O)N*,,,,,,,,,,260.0
*CCCCNC(=O)CCCCCCC(=O)N*,,,,,,,,,,258.0
*CCCCNC(=O)CCCCCCCC(=O)N*,,,,,,,,,,228.0
*CCCCNC(=O)CCCCCCCCC(=O)N*,,,,,,,,,,250.0
*CCCCCNC(=O)CC(=O)N*,,,,,,,,,,65.0
*CCCCCNC(=O)CCCC(=O)N*,,,,,,,,,,288.0
*CCCCCNC(=O)CCCCCC(=O)N*,,,,,,,,,,218.5
*CCCCCCNC(=O)CCCC(=O)N*,,,,,,,,,,239.0
*CCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,,,,,,,,,,47.0
*CCCCCCCNC(=O)CCCCCCCC(=O)N*,,,,,,,,,,201.0
*CCCCCCCNC(=O)CCCCCCCCC(=O)N*,,,,,,,,,,208.0
*CCCCCCCCNC(=O)CCCCCCCC(=O)N*,,,,,,,,,,200.0
*CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,,,,,,,,,,36.0
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,,,,,,,,,,46.0
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,,,,,,,,,,169.0
*CCCCCCCCCCCNC(=O)CCCCC(=O)N*,,,,,,,,,,218.0
*CCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,,,,,,,,,,190.45
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,,,,,,,,,,184.0
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,,,,,,,,,,164.0
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,,,,,,,,,,175.0
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,,,,,,,,,,175.0
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,,,,,,,,,,153.0
*CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,,,,,,,,,,171.0
*CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,,,,,,,,,,170.0
*CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,,,,,,,,,,146.0
*Nc1ccc(C(*)=O)cc1,,,,,,,,,,550.0
*CCCCCCNC(=O)CCC(=O)N*,,,,,,,,,,275.0
*CCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,,,,,,,,,,95.0
*CCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,,,,,,,,,,289.0
*CCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,,,,,,,,,,265.0
*CCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,,,,,,,,,,271.0
*CCCCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,,,,,,,,,,256.0
*CCCCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,,,,,,,,,,265.0
*CCCCCCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,,,,,,,,,,235.0
*CCCCCCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,,,,,,,,,,85.0
*CCCCCCCCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,,,,,,,,,,255.0
*CC1CCC(CNC(=O)CCCCC(=O)N*)CC1,,,,,,,,,,113.0
*Cc1ccc(CNC(=O)CCCCCCCC(=O)N*)cc1,,,,,,,,,,282.0
*CCc1ccc(CCNC(=O)CCCCCCCC(=O)N*)cc1,,,,,,,,,,290.0
*CCc1ccc(CCNC(=O)CCCCCCCCCCC(=O)N*)cc1,,,,,,,,,,280.0
*CCc1ccc(CCNC(=O)CCCCCCCCCCCC(=O)N*)cc1,,,,,,,,,,262.0
*Cc1ccc(CNC(=O)CCCCCCCCCCCCC(=O)N*)cc1,,,,,,,,,,257.0
*CCc1ccc(CCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*)cc1,,,,,,,,,,230.0
*CCCCCCCCCCC(=O)N(*)C,,,,,,,,,,-12.0
*C(=O)C1CC(O)CN1*,,,,,,,,,,1.415
*C(=O)C1CCCN1*,,,,,,,,,,5.5773
*NC(CCCNC(=O)OCc1ccccc1)C(*)=O,,,,,,,,,,1.26
*NC(CCCCN)C(*)=O,,,,,,,,,,5.1712
*C(=O)CNC(=O)C1CCCN1C(=O)C1CCCN1*,,,,,,,,,,5.248
*C(=O)CNC(=O)CNC(=O)C1CCCN1*,,,,,,,,,,1.35
*NC(CCC(=O)OCc1ccccc1)C(*)=O,,,,,,,,,,17.0
*NC(CCC(=O)O)C(*)=O,,,,,,,,,,1.42
*NC(CCNC(=O)OCc1ccccc1)C(*)=O,,,,,,,,,,1.1875
*NC(CC(=O)OCCC)C(*)=O,,,,,,,,,,5.0074
*NC(CC(=O)OCc1ccc(Cl)cc1)C(*)=O,,,,,,,,,,5.1636
*C(=O)C(C)NC(=O)CNC(=O)C1CCCN1*,,,,,,,,,,5.7716
*NC(C)C(*)=O,,,,,,,,,,6.0729
*C(=O)NCCCCCCNC(=O)c1ccc(*)nc1,,,,,,,,,,80.0
*CCCCCCNC(=O)C(=O)N*,,,,,,,,,,250.0
*c1ccc(C(=O)Nc2ccc(NC(=O)c3ccc(C4(*)OC(=O)c5ccccc54)cc3)cc2)cc1,,,,,,,,,,1.3
*c1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,,,,,,,,,,1.27
*c1ccc(NC(=O)c2ccc(C3(c4ccc(C(=O)Nc5ccc(C6(*)OC(=O)c7ccccc76)cc5)cc4)OC(=O)c4ccccc43)cc2)cc1,,,,,,,,,,1.28
*c1ccc(NC(=O)c2ccc(C3(c4ccc(C(=O)Nc5ccc(C6(*)NC(=O)c7ccccc76)cc5)cc4)OC(=O)c4ccccc43)cc2)cc1,,,,,,,,,,1.278
*NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C(*)=O)C(C)C,,,,,,,,,,1.265
*NC(C)C(=O)NC(C)C(=O)NC(C(=O)NC(C(*)=O)C(C)C)C(C)C,,,,,,,,,,5.7985
*NC(C)C(=O)NCCCC(*)=O,,,,,,,,,,5.7766
*NC(C)C(=O)NCCCCCC(*)=O,,,,,,,,,,1.16
*NC(C)C(=O)NCCC(*)=O,,,,,,,,,,1.275
*NC(C)C(=O)NCCCCC(*)=O,,,,,,,,,,1.145
*NC(C)C(=O)NC(C(*)=O)C(C)C,,,,,,,,,,1.265
*NC(CCC(=O)NCCCCO)C(*)=O,,,,,,,,,,1.21
*NC(CCC(=O)NCCO)C(*)=O,,,,,,,,,,1.325
*NC(CCC(=O)NCCCO)C(*)=O,,,,,,,,,,1.19
*CCC(=O)NCC(=O)N*,,,,,,,,,,6.1234
*CCC(=O)NCCC(=O)NCC(=O)N*,,,,,,,,,,1.42
*C(=O)C(NC(=O)C1CCCN1C(=O)C1CCCN1*)c1ccccc1,,,,,,,,,,5.0377
*NC(C(*)=O)C(Cc1ccccc1)c1c[nH]cn1,,,,,,,,,,4.764
*NC(CC(C)C)C(*)=O,,,,,,,,,,300.0
*NC(CCSC)C(*)=O,,,,,,,,,,0.88
*NC(Cc1ccc(OC(=O)OCc2ccccc2)cc1)C(*)=O,,,,,,,,,,4.9567
*NC(C(*)=O)C(C)C,,,,,,,,,,1.135
*NC1CCCC1C(*)=O,,,,,,,,,,5.8804
*CC(C)(CCCC)C(=O)N*,,,,,,,,,,72.0
*CC(C)(CC)C(=O)N*,,,,,,,,,,76.0
*CC(C)(CCC)C(=O)N*,,,,,,,,,,74.0
*C(=O)NC1CCCC(*)O1,,,,,,,,,,145.0
*CC1CCCC(CNC(=O)CCCCC(=O)N*)C1,,,,,,,,,,107.0
*CC1CCCC(CNC(=O)CCCCCCCCCCC(=O)N*)C1,,,,,,,,,,5.83
*CC1CCCC(CNC(=O)CCCCCCC(=O)N*)C1,,,,,,,,,,5.9323
*CCCCCCCNC(=O)CCCCCCC(=O)N*,,,,,,,,,,230.0
*NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCCCC(*)=O)CC2)CC1,,,,,,,,,,131.0
*CNC(=O)CC(=O)N*,,,,,,,,,,6.3692
*NC(CC(=O)OCc1ccccc1)C(*)=O,,,,,,,,,,5.316
*NC(CC(=O)OCCc1ccccc1)C(*)=O,,,,,,,,,,1.315
*NC(CCC(=O)OCCCCC)C(*)=O,,,,,,,,,,-20.0
*NC(CCC(=O)OCCCC)C(*)=O,,,,,,,,,,-15.0
*NC(CCC(=O)OCc1ccc(Cl)cc1)C(*)=O,,,,,,,,,,5.2897
*NC(CCC(=O)OCc1cccc(Cl)c1)C(*)=O,,,,,,,,,,1.3495
*NC(CCC(=O)OCc1ccccc1Cl)C(*)=O,,,,,,,,,,1.3745
*NC(CCC(=O)OCCCCCC)C(*)=O,,,,,,,,,,-25.0
*NC(CCC(=O)OCCc1ccccc1)C(*)=O,,,,,,,,,,1.25
*NC(CCC(=O)OCC)C(*)=O,,,,,,,,,,0.0
*NC(CCC(=O)OCCCCCCCC)C(*)=O,,,,,,,,,,-59.5
*NC(CCC(=O)OCCC)C(*)=O,,,,,,,,,,-10.0
*NC(CCC(=O)OCCCc1ccccc1)C(*)=O,,,,,,,,,,1.08
*NC(C)CCCCC(*)=O,,,,,,,,,,5.5854
*CCCCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,,,,,,,,,,123.0
*CCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,,,,,,,,,,180.0
*CCCCCCNC(=O)C(CCCC)C(=O)N*,,,,,,,,,,160.5
*CCCCCCNC(=O)C(CCCCCCCCCC)C(=O)N*,,,,,,,,,,133.5
*CCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,,,,,,,,,,133.0
*CCCCCCNC(=O)C(CCCCCCCCCCCCCCCCC)C(=O)N*,,,,,,,,,,166.0
*CCCCCCNC(=O)C(CCCCCCC)C(=O)N*,,,,,,,,,,135.0
